Invoice ID,first_name,last_name,address,phone1,phone2,email,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,CITY,STATE
716-39-1409,Rosio,Cork,4 10th St W,336-243-5659,336-497-4407,rosio.cork@gmail.com,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,3/19/19,18:19,Cash,212.45,4.761904762,10.6225,8,High Point,NC
704-48-3927,Celeste,Korando,7 W Pinhook Rd,516-509-2347,516-365-7266,ckorando@hotmail.com,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,931.035,1/12/19,14:50,Ewallet,886.7,4.761904762,44.335,7.3,Lynbrook,NY
628-34-3388,Twana,Felger,1 Commerce Way,503-939-3153,503-909-7167,twana.felger@felger.org,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,172.494,1/5/19,20:54,Credit card,164.28,4.761904762,8.214,7.9,Portland,OR
630-74-5166,Estrella,Samu,64 Lakeview Ave,608-976-7199,608-942-8836,estrella@aol.com,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,3/22/19,20:19,Cash,372.78,4.761904762,18.639,7.4,Beloit,WI
588-01-7461,Donte,Kines,3 Aspen St,508-429-8576,508-843-1426,dkines@hotmail.com,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/19,10:43,Cash,305.82,4.761904762,15.291,4.2,Worcester,MA
861-77-0145,Tiffiny,Steffensmeier,32860 Sierra Rd,305-385-9695,305-304-6573,tiffiny_steffensmeier@cox.net,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,3/3/19,14:30,Cash,819.7,4.761904762,40.985,9.2,Miami,FL
479-26-8945,Edna,Miceli,555 Main St,814-460-2655,814-299-2877,emiceli@miceli.org,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.649,34.629,2/5/19,11:32,Ewallet,32.98,4.761904762,1.649,4.6,Erie,PA
210-67-5886,Sue,Kownacki,2 Se 3rd Ave,972-666-3413,972-742-4000,sue@aol.com,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2/5/19,10:41,Credit card,294.63,4.761904762,14.7315,7.8,Mesquite,TX
227-78-1148,Jesusa,Shin,2239 Shawnee Mission Pky,931-273-8709,931-739-1551,jshin@shin.com,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2/15/19,12:44,Cash,509.88,4.761904762,25.494,8.4,Tullahoma,TN
645-44-1170,Rolland,Francescon,2726 Charcot Ave,973-649-2922,973-284-4048,rolland@cox.net,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/19,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,Paterson,NJ
237-01-6122,Pamella,Schmierer,5161 Dorsett Rd,305-420-8970,305-575-8481,pamella.schmierer@schmierer.org,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2/1/19,20:31,Credit card,727.11,4.761904762,36.3555,9.5,Homestead,FL
225-98-1496,Glory,Kulzer,55892 Jacksonville Rd,410-224-9462,410-916-8015,gkulzer@kulzer.org,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,3/2/19,13:01,Credit card,81.06,4.761904762,4.053,7.1,Owings Mills,MD
291-32-1427,Shawna,Palaspas,5 N Cleveland Massillon Rd,805-275-3566,805-638-6617,shawna_palaspas@palaspas.org,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,3/5/19,12:29,Ewallet,109.7,4.761904762,5.485,5.3,Thousand Oaks,CA
659-65-8956,Brandon,Callaro,7 Benton Dr,808-215-6832,808-240-5168,brandon_callaro@hotmail.com,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.928,1/16/19,15:26,Ewallet,51.36,4.761904762,2.568,5.2,Honolulu,HI
642-32-2990,Scarlet,Cartan,9390 S Howell Ave,229-735-3378,229-365-9658,scarlet.cartan@yahoo.com,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2/2/19,20:48,Ewallet,109.6,4.761904762,5.48,6,Albany,GA
378-24-2715,Oretha,Menter,8 County Center Dr #647,617-418-5043,617-697-6024,oretha_menter@yahoo.com,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,1/20/19,20:38,Ewallet,106.88,4.761904762,5.344,4.1,Boston,MA
638-60-7125,Ty,Smith,4646 Kaahumanu St,201-672-1553,201-995-3149,tsmith@aol.com,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2/14/19,17:03,Credit card,796.48,4.761904762,39.824,5.2,Hackensack,NJ
659-36-1684,Xuan,Rochin,2 Monroe St,650-933-5072,650-247-2625,xuan@gmail.com,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,1/12/19,12:02,Credit card,399.84,4.761904762,19.992,6.5,San Mateo,CA
219-22-9386,Lindsey,Dilello,52777 Leaders Heights Rd,909-639-9887,909-589-1693,lindsey.dilello@hotmail.com,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,3/9/19,17:26,Credit card,899.64,4.761904762,44.982,4.2,Ontario,CA
336-78-2147,Devora,Perez,72868 Blackington Ave,510-955-3016,510-755-9274,devora_perez@perez.org,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,3/13/19,19:52,Credit card,511.28,4.761904762,25.564,4.6,Oakland,CA
268-27-6179,Herman,Demesa,9 Norristown Rd,518-497-2940,518-931-7852,hdemesa@cox.net,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,3/9/19,14:57,Ewallet,451.76,4.761904762,22.588,7.3,Troy,NY
668-90-8900,Rory,Papasergi,83 County Road 437 #8581,570-867-7489,570-469-8401,rpapasergi@cox.net,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,3/10/19,18:44,Credit card,655.83,4.761904762,32.7915,4.5,Clarks Summit,PA
870-54-3162,Talia,Riopelle,1 N Harlem Ave #9,973-245-2133,973-818-9788,talia_riopelle@aol.com,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,169.3125,1/27/19,13:26,Cash,161.25,4.761904762,8.0625,9,Orange,NJ
189-08-9157,Van,Shire,90131 J St,908-409-2890,908-448-1209,van.shire@shire.com,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,299.8485,1/8/19,16:17,Credit card,285.57,4.761904762,14.2785,5.9,Pittstown,NJ
663-86-9076,Lucina,Lary,8597 W National Ave,321-749-4981,321-632-4668,lucina_lary@cox.net,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,1/8/19,15:57,Ewallet,548.32,4.761904762,27.416,8.5,Cocoa,FL
549-84-7482,Bok,Isaacs,6 Gilson St,718-809-3762,718-478-8568,bok.isaacs@aol.com,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.626,853.146,2/8/19,11:15,Ewallet,812.52,4.761904762,40.626,7.2,Bronx,NY
191-10-6171,Rolande,Spickerman,65 W Maple Ave,808-315-3077,808-526-5863,rolande.spickerman@spickerman.com,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.867,291.207,1/25/19,13:18,Cash,277.34,4.761904762,13.867,7.5,Pearl City,HI
802-70-5316,Howard,Paulas,866 34th Ave,303-623-4241,303-692-3118,hpaulas@gmail.com,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,3/6/19,20:34,Cash,552.78,4.761904762,27.639,8.3,Denver,CO
695-51-0018,Kimbery,Madarang,798 Lund Farm Way,973-310-1634,973-225-6259,kimbery_madarang@cox.net,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2/10/19,18:36,Cash,139.36,4.761904762,6.968,7.4,Rockaway,NJ
590-83-4591,Thurman,Manno,9387 Charcot Ave,609-524-3586,609-234-8376,thurman.manno@yahoo.com,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2/17/19,14:40,Credit card,524.7,4.761904762,26.235,8.8,Absecon,NJ
483-71-1164,Becky,Mirafuentes,30553 Washington Rd,908-877-8409,908-426-8272,becky.mirafuentes@mirafuentes.com,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,3/8/19,16:43,Ewallet,487.8,4.761904762,24.39,5.3,Plainfield,NJ
597-78-7908,Beatriz,Corrington,481 W Lemon St,508-584-4279,508-315-3867,beatriz@yahoo.com,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2/18/19,19:39,Cash,270.66,4.761904762,13.533,6.2,Middleboro,MA
700-81-1757,Marti,Maybury,4 Warehouse Point Rd #7,773-775-4522,773-539-1058,marti.maybury@yahoo.com,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.1275,1/18/19,20:59,Credit card,131.55,4.761904762,6.5775,8.8,Chicago,IL
354-39-5160,Nieves,Gotter,4940 Pulaski Park Dr,503-527-5274,503-455-3094,nieves_gotter@gmail.com,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2/18/19,15:39,Cash,206.52,4.761904762,10.326,9.8,Portland,OR
241-72-9525,Leatha,Hagele,627 Walford Ave,214-339-1809,214-225-5850,lhagele@cox.net,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2/16/19,12:21,Cash,519.1,4.761904762,25.955,8.2,Dallas,TX
575-30-8091,Valentin,Klimek,137 Pioneer Way,312-303-5453,312-512-2338,vklimek@klimek.org,A,Yangon,Normal,Male,Sports and travel,72.5,8,29,609,3/16/19,19:25,Ewallet,580,4.761904762,29,9.2,Chicago,IL
731-81-9469,Melissa,Wiklund,61 13 Stoneridge #835,419-939-3613,419-254-4591,melissa@cox.net,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,1/23/19,13:00,Credit card,898,4.761904762,44.9,5.4,Findlay,OH
280-17-4359,Sheridan,Zane,2409 Alabama Rd,951-645-3605,951-248-6822,sheridan.zane@zane.com,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,1/25/19,13:48,Cash,905,4.761904762,45.25,8.1,Riverside,CA
338-65-2210,Bulah,Padilla,8927 Vandever Ave,254-463-4368,254-816-8417,bulah_padilla@hotmail.com,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2/5/19,19:57,Cash,686,4.761904762,34.3,9.1,Waco,TX
488-25-4221,Audra,Kohnert,134 Lewis Rd,615-406-7854,615-448-9249,audra@kohnert.com,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2/22/19,10:36,Credit card,30.41,4.761904762,1.5205,8.4,Nashville,TN
239-10-7476,Daren,Weirather,9 N College Ave #3,414-959-2540,414-838-3151,dweirather@aol.com,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,1/21/19,16:37,Ewallet,467.7,4.761904762,23.385,8,Milwaukee,WI
458-41-1477,Fernanda,Jillson,60480 Old Us Highway 51,410-387-5260,410-724-6472,fjillson@aol.com,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,3/8/19,17:11,Credit card,277.56,4.761904762,13.878,9.5,Preston,MD
685-64-1609,Gearldine,Gellinger,4 Bloomfield Ave,972-934-6914,972-821-7118,gearldine_gellinger@gellinger.com,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2/10/19,12:28,Ewallet,301.4,4.761904762,15.07,9.2,Irving,TX
568-90-5112,Chau,Kitzman,429 Tiger Ln,310-560-8022,310-969-7230,chau@gmail.com,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/19,12:46,Credit card,264.56,4.761904762,13.228,5.6,Beverly Hills,CA
262-47-2794,Theola,Frey,54169 N Main St,516-948-5768,516-357-3362,theola_frey@frey.com,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,3/6/19,15:07,Credit card,574.88,4.761904762,28.744,6.2,Massapequa,NY
238-49-0436,Cheryl,Haroldson,92 Main St,609-518-7697,609-263-9243,cheryl@haroldson.org,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/19,13:48,Credit card,259.68,4.761904762,12.984,4.9,Atlantic City,NJ
608-96-3517,Laticia,Merced,72 Mannix Dr,513-508-7371,513-418-1566,lmerced@gmail.com,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/19,19:20,Credit card,366.16,4.761904762,18.308,4.8,Cincinnati,OH
584-86-7256,Carissa,Batman,12270 Caton Center Dr,541-326-4074,541-801-5717,carissa.batman@yahoo.com,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,3/11/19,16:07,Credit card,241.92,4.761904762,12.096,7.3,Eugene,OR
746-94-0204,Lezlie,Craghead,749 W 18th St #45,919-533-3762,919-885-2453,lezlie.craghead@craghead.org,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,1/29/19,11:56,Credit card,749.16,4.761904762,37.458,7.4,Smithfield,NC
214-17-6927,Ozell,Shealy,8 Industry Ln,212-332-8435,212-880-8865,oshealy@hotmail.com,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2/7/19,18:23,Ewallet,98.88,4.761904762,4.944,9.9,New York,NY
400-89-4171,Arminda,Parvis,1 Huntwood Ave,602-906-9419,602-277-3025,arminda@parvis.com,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,1/28/19,13:05,Cash,647.76,4.761904762,32.388,9.3,Phoenix,AZ
782-95-9291,Reita,Leto,55262 N French Rd,317-234-1135,317-787-5514,reita.leto@gmail.com,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2/20/19,15:55,Credit card,461.45,4.761904762,23.0725,9,Indianapolis,IN
279-74-2924,Yolando,Luczki,422 E 21st St,315-304-4759,315-640-6357,yolando@cox.net,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,1/4/19,19:40,Cash,72.17,4.761904762,3.6085,6.1,Syracuse,NY
307-85-2293,Lizette,Stem,501 N 19th Ave,856-487-5412,856-702-3676,lizette.stem@aol.com,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,3/7/19,13:58,Ewallet,251.4,4.761904762,12.57,9.7,Cherry Hill,NJ
743-04-1105,Gregoria,Pawlowicz,455 N Main Ave,516-212-1915,516-376-4230,gpawlowicz@yahoo.com,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/19,14:43,Ewallet,874.98,4.761904762,43.749,6,Garden City,NY
423-57-2993,Carin,Deleo,1844 Southern Blvd,501-308-1040,501-409-6072,cdeleo@deleo.com,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,3/27/19,19:18,Ewallet,560.34,4.761904762,28.017,10,Little Rock,AR
894-41-5205,Chantell,Maynerich,2023 Greg St,651-591-2583,651-776-9688,chantell@yahoo.com,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,1/19/19,19:39,Credit card,345.44,4.761904762,17.272,8.3,Saint Paul,MN
275-28-0149,Dierdre,Yum,63381 Jenks Ave,215-325-3042,215-346-4666,dyum@yahoo.com,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2/25/19,16:21,Cash,63.69,4.761904762,3.1845,6,Philadelphia,PA
101-17-6199,Larae,Gudroe,6651 Municipal Rd,985-890-7262,985-261-5783,larae_gudroe@gmail.com,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,3/13/19,19:44,Credit card,320.53,4.761904762,16.0265,7,Houma,LA
423-80-0988,Latrice,Tolfree,81 Norris Ave #525,631-957-7624,631-998-2102,latrice.tolfree@hotmail.com,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,1/30/19,19:42,Ewallet,152.8,4.761904762,7.64,6.5,Ronkonkoma,NY
548-46-9322,Kerry,Theodorov,6916 W Main St,916-591-3277,916-770-7448,kerry.theodorov@gmail.com,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2/20/19,15:24,Credit card,399,4.761904762,19.95,5.9,Sacramento,CA
505-02-0892,Dorthy,Hidvegi,9635 S Main St,208-649-2373,208-690-3315,dhidvegi@yahoo.com,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2/25/19,14:12,Ewallet,340.56,4.761904762,17.028,5.6,Boise,ID
234-65-2137,Fannie,Lungren,17 Us Highway 111,512-587-5746,512-528-9933,fannie.lungren@yahoo.com,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/19,13:32,Cash,955.8,4.761904762,47.79,4.8,Round Rock,TX
687-47-8271,Evangelina,Radde,992 Civic Center Dr,215-964-3284,215-417-5612,evangelina@aol.com,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2/8/19,16:20,Credit card,989.8,4.761904762,49.49,8.7,Philadelphia,PA
796-32-9050,Novella,Degroot,303 N Radcliffe St,808-477-4775,808-746-1865,novella_degroot@degroot.org,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/19,16:31,Cash,307.68,4.761904762,15.384,6.5,Hilo,HI
105-31-1824,Clay,Hoa,73 Saint Ann St #86,775-501-8109,775-848-9135,choa@hoa.org,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2/1/19,15:10,Credit card,486.64,4.761904762,24.332,8.5,Reno,NV
249-42-3782,Jennifer,Fallick,44 58th St,847-979-9545,847-800-3054,jfallick@yahoo.com,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,1/3/19,11:36,Ewallet,350.05,4.761904762,17.5025,5.5,Wheeling,IL
316-55-4634,Irma,Wolfgramm,9745 W Main St,973-545-7355,973-868-8660,irma.wolfgramm@hotmail.com,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,1/26/19,12:45,Credit card,400.25,4.761904762,20.0125,9.4,Randolph,NJ
733-33-4967,Eun,Coody,84 Bloomfield Ave,864-256-3620,864-594-4578,eun@yahoo.com,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,3/3/19,19:17,Cash,166.8,4.761904762,8.34,6.3,Spartanburg,SC
608-27-6295,Sylvia,Cousey,287 Youngstown Warren Rd,410-209-9545,410-863-8263,sylvia_cousey@cousey.org,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/19,17:34,Credit card,317.34,4.761904762,15.867,9.8,Hampstead,MD
414-12-7047,Nana,Wrinkles,6 Van Buren St,914-855-2115,914-796-3775,nana@aol.com,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/19,12:04,Ewallet,158.32,4.761904762,7.916,8.7,Mount Vernon,NY
827-26-2100,Layla,Springe,229 N Forty Driv,212-260-3151,212-253-7448,layla.springe@cox.net,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,3/21/19,16:21,Ewallet,304.56,4.761904762,15.228,8.8,New York,NY
175-54-2529,Joesph,Degonia,2887 Knowlton St #5435,510-677-9785,510-942-5916,joesph_degonia@degonia.org,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,3/3/19,17:01,Credit card,177.36,4.761904762,8.868,9.6,Berkeley,CA
139-52-2867,Annabelle,Boord,523 Marquette Ave,978-697-6263,978-289-7717,annabelle.boord@cox.net,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2/13/19,10:50,Credit card,157.57,4.761904762,7.8785,4.8,Concord,MA
407-63-8975,Stephaine,Vinning,3717 Hamann Industrial Pky,415-767-6596,415-712-9530,stephaine@cox.net,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,3/23/19,19:16,Ewallet,443.28,4.761904762,22.164,4.4,San Francisco,CA
342-65-4817,Nelida,Sawchuk,3 State Route 35 S,201-971-1638,201-247-8925,nelida@gmail.com,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,1/28/19,16:47,Ewallet,260.4,4.761904762,13.02,9.9,Paramus,NJ
130-98-8941,Marguerita,Hiatt,82 N Highway 67,925-634-7158,925-541-8521,marguerita.hiatt@gmail.com,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2/9/19,10:00,Cash,449.82,4.761904762,22.491,5.7,Oakley,CA
434-83-9547,Carmela,Cookey,9 Murfreesboro Rd,773-494-4195,773-297-9391,ccookey@cookey.org,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/19,11:51,Cash,307.76,4.761904762,15.388,7.7,Chicago,IL
851-28-6367,Junita,Brideau,6 S Broadway St,973-943-3423,973-582-5469,jbrideau@aol.com,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,3/23/19,10:55,Ewallet,155,4.761904762,7.75,8,Cedar Grove,NJ
824-88-3614,Claribel,Varriano,6 Harry L Dr #6327,419-544-4900,419-573-2033,claribel_varriano@cox.net,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,1/25/19,15:00,Ewallet,274.48,4.761904762,13.724,5.7,Perrysburg,OH
586-25-0848,Benton,Skursky,47939 Porter Ave,310-579-2907,310-694-8466,benton.skursky@aol.com,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,3/4/19,11:19,Credit card,86.38,4.761904762,4.319,6.7,Gardena,CA
895-66-0685,Hillary,Skulski,9 Wales Rd Ne #914,352-242-2570,352-990-5946,hillary.skulski@aol.com,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,3/5/19,19:46,Ewallet,54.24,4.761904762,2.712,8,Homosassa,FL
305-14-0245,Merilyn,Bayless,195 13n N,408-758-5015,408-346-2180,merilyn_bayless@cox.net,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,3/3/19,19:00,Ewallet,755.92,4.761904762,37.796,7.5,Santa Clara,CA
732-04-5373,Teri,Ennaco,99 Tank Farm Rd,570-889-5187,570-355-1665,tennaco@gmail.com,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/19,10:53,Cash,185.88,4.761904762,9.294,7,Hazleton,PA
400-60-7251,Merlyn,Lawler,4671 Alemany Blvd,201-588-7810,201-858-9960,merlyn_lawler@hotmail.com,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2/10/19,12:50,Ewallet,74.07,4.761904762,3.7035,9.9,Jersey City,NJ
593-65-1552,Georgene,Montezuma,98 University Dr,925-615-5185,925-943-3449,gmontezuma@cox.net,C,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,1/28/19,20:50,Credit card,279.24,4.761904762,13.962,5.9,San Ramon,CA
284-34-9626,Jettie,Mconnell,50 E Wacker Dr,908-802-3564,908-602-5258,jmconnell@hotmail.com,B,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,2/11/19,10:39,Credit card,231.12,4.761904762,11.556,7.2,Bridgewater,NJ
437-58-8131,Lemuel,Latzke,70 Euclid Ave #722,631-748-6479,631-291-4976,lemuel.latzke@gmail.com,B,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/19,13:41,Ewallet,147.04,4.761904762,7.352,4.6,Bohemia,NY
286-43-6208,Melodie,Knipp,326 E Main St #6496,805-690-1682,805-810-8964,mknipp@gmail.com,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,3/16/19,19:08,Cash,790.2,4.761904762,39.51,9.2,Thousand Oaks,CA
641-43-2399,Candida,Corbley,406 Main St,908-275-8357,908-943-6103,candida_corbley@hotmail.com,B,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/19,20:23,Ewallet,102.2,4.761904762,5.11,5.7,Somerville,NJ
831-07-6050,Karan,Karpin,3 Elmwood Dr,503-940-8327,503-707-5812,karan_karpin@gmail.com,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,3/19/19,11:30,Credit card,163.55,4.761904762,8.1775,9.9,Beaverton,OR
556-86-3144,Andra,Scheyer,9 Church St,503-516-2189,503-950-3068,andra@gmail.com,C,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,1/13/19,19:30,Cash,74.29,4.761904762,3.7145,5,Salem,OR
848-24-9445,Felicidad,Poullion,9939 N 14th St,856-305-9731,856-828-6021,fpoullion@poullion.com,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/19,18:03,Cash,87.4,4.761904762,4.37,4.9,Riverton,NJ
856-22-8149,Belen,Strassner,5384 Southwyck Blvd,770-507-8791,770-802-4003,belen_strassner@aol.com,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,3/23/19,10:13,Ewallet,25.29,4.761904762,1.2645,6.1,Douglasville,GA
699-01-4164,Gracia,Melnyk,97 Airport Loop Dr,904-235-3633,904-627-4341,gracia@melnyk.com,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,3/12/19,19:58,Credit card,166,4.761904762,8.3,8.2,Jacksonville,FL
420-11-4919,Jolanda,Hanafan,37855 Nolan Rd,207-458-9196,207-233-6185,jhanafan@gmail.com,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2/17/19,19:57,Credit card,356.95,4.761904762,17.8475,5.5,Bangor,ME
606-80-4905,Barrett,Toyama,4252 N Washington Ave #9,817-765-5781,817-577-6151,barrett.toyama@toyama.org,C,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,1/29/19,10:01,Credit card,114.9,4.761904762,5.745,6.8,Kennedale,TX
542-41-0513,Helga,Fredicks,42754 S Ash Ave,716-752-4114,716-854-9845,helga_fredicks@yahoo.com,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,3/15/19,11:57,Cash,229.96,4.761904762,11.498,6.6,Buffalo,NY
426-39-2418,Ashlyn,Pinilla,703 Beville Rd,305-670-9628,305-857-5489,apinilla@cox.net,C,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,1/14/19,10:02,Cash,429.87,4.761904762,21.4935,9.8,Opa Locka,FL
875-46-5808,Fausto,Agramonte,5 Harrison Rd,212-313-1783,212-778-3063,fausto_agramonte@yahoo.com,B,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2/6/19,14:51,Ewallet,259,4.761904762,12.95,8.7,New York,NY
